video id,comment,sentiment score,sentiment type
Lt74VdqmO-g,why would you need a credit card?,0,Neutral
Lt74VdqmO-g,Wondering how much he is making? He does not have a budget . He must be making a $$$ lot.,0.2,Positive
Lt74VdqmO-g,Bro wears anxiety on his chest and your gonna ask him if hes got a credit card ☠️,0,Neutral
Lt74VdqmO-g,Weird guy,-0.5,Negative
Lt74VdqmO-g,This man bought a Tesla upfront. He does not need a credit card.,0,Neutral
Lt74VdqmO-g,"Yes, convince the guy thats debt free, with no experience in managing credit to get a credit card.  That CERTAINLY won't lead to him going into bad debt, statistics shows us.",-0.02857142857,Negative
Lt74VdqmO-g,sooner or later his money will run out and he will be wondering what went wrong lol,0.1,Neutral
Lt74VdqmO-g,Not knowing the rent js weird. Does OfflineTV garnish his youtube cheques or something,-0.5,Negative
Lt74VdqmO-g,"Why would you encourage someone to use financing and pay more for their vehicle when they can pay for it outright. Likewise, for a credit card? Don't force someone to take on debt when they don't need it.",0.5,Positive
Lt74VdqmO-g,Financing is almost never a good thing.,-0.35,Negative
Lt74VdqmO-g,Repost,0,Neutral
Lt74VdqmO-g,Why the heck would you push a credit card onto this guy?,0,Neutral
Lt74VdqmO-g,If he's this unaware of his spending then he shouls absolutely NOT get a credit card.,-0.05,Negative
Lt74VdqmO-g,"Only americans needs credit card. Rest of world if they are in his place, are really good with money",0.35,Positive
Lt74VdqmO-g,"Why he pushing a credit card on him, he manages without it and its good",0.7,Positive
Lt74VdqmO-g,You don’t need a credit card🤷🏼‍♂️,0,Neutral
Lt74VdqmO-g,"$10-$15 / day on food is more than enough 
$350/month for food and $350/week for rent is pretty standard 
Through in utilities, subscriptions and gas maybe at most $2000 per month to live is a solid standard",0.1732954545,Positive
Lt74VdqmO-g,I feel like you have to be broke to appreciate money. How do you just not know what your part of rent is? So much money is thrown at you that you just know everything is paid for.,0.2,Positive
Lt74VdqmO-g,Not having a credit card is a problem?,0,Neutral
Lt74VdqmO-g,He obviously doesn't need none of that bullshit 😂 good for him,0.35,Positive
Lt74VdqmO-g,Credit cards are a hassle,0,Neutral
Lt74VdqmO-g,It is not a problem to not have a credit card,0,Neutral
Lt74VdqmO-g,Is this Graham guy stupid? Never give a credit card to someone who doesnt know how to use it and doesnt need it. Only reason be should have credit is if all his millions in wealth is in stock or something where it could vanish in a moments notice. But i assume this guy has his wealth in different places,-0.2666666667,Negative
Lt74VdqmO-g,why is he trying to convince him that buying a car without financing it is worse than financing it,-0.4,Negative
Lt74VdqmO-g,It’s not a problem to not have a credit card it means he’s not in debt you don’t need a credit card. The fact you said that’s a problem is making me block you,0,Neutral
Lt74VdqmO-g,Literally don't get a credit card wtf,-0.5,Negative
Lt74VdqmO-g,Graham been subscribed forever got busy stopped watching YouTube but damn you got swole,0.1,Neutral
Lt74VdqmO-g,"If you can straight up buy a tesla, you shouldn’t finance it at all",0.2,Positive
Lt74VdqmO-g,and i’m pretty sure that credit card from chase was for a video,0.375,Positive
Lt74VdqmO-g,Graham respectfully you need to stop pushing credit cards especially to people that literally don’t need one. He literally doesn’t even know his rent payment and you want him to sign up for a card where he could pay 20%+ apr for no reason if he uses it incorrectly,0.25,Positive
Lt74VdqmO-g,are Chase cards bad?,-0.7,Negative
rdUuZbf4A5E,You said 30-50k a year .... then no rent a second later. I love idiots with money. You are clueless.,-0.075,Negative
rdUuZbf4A5E,U can live in an apartment 30-50k a year as well,0.1363636364,Positive
rdUuZbf4A5E,What about WiFi,0,Neutral
rdUuZbf4A5E,No rent...costs 30-50. 😂,0,Neutral
rdUuZbf4A5E,Apparently Graham really doesn’t like gardeners,0.125,Positive
rdUuZbf4A5E,"I wonder how many cruise workers 
are killed for you to enjoy that luxury.",0.2333333333,Positive
rdUuZbf4A5E,Also on most ships you don’t get WiFi included…that extra and it’s very expensive,-0.05,Negative
rdUuZbf4A5E,I think graham has invested in cruise company stocks,0,Neutral
rdUuZbf4A5E,Wait till people get sick and your all stuck on a boat with a major illness,-0.3258928571,Negative
rdUuZbf4A5E,if only i have no sea sickness issue. I'd happily do this. Also the no internet situation would be a deal breaker. Its fun to do once in a while though.,0.3666666667,Positive
rdUuZbf4A5E,Which ship?,0,Neutral
rdUuZbf4A5E,Life is easy indeed if  you can easily afford that much on passive/digital nomad income.,0.3555555556,Positive
rdUuZbf4A5E,but you don't get the HUGE foeign tax credit if you're doing the digital nomad thing!!!!!,0.2,Positive
rdUuZbf4A5E,Thats more like a prison lol,0.65,Positive
rdUuZbf4A5E,"That sounds great, until I remember there are other people on the ship.",0.3375,Positive
rdUuZbf4A5E,Problem is you have to live on a cruise ship for a year.,0.1363636364,Positive
rdUuZbf4A5E,This guy doesn't understand what free means,0.4,Positive
rdUuZbf4A5E,Bet if you did it full time you could get it well lower then 30k. Theyr overhead cost is extremely low,0.175,Positive
rdUuZbf4A5E,It's actually upwards of $100k... my aunt does this.,0,Neutral
rdUuZbf4A5E,No internet unless you pay for it everyday,-0.2,Negative
rdUuZbf4A5E,Flu every other week sounds about right ✅️,0.08035714286,Neutral
rdUuZbf4A5E,"Only 2-4k a month 
This kid lives in a fantasy",0,Neutral
rdUuZbf4A5E,I’ll pay you $50k for me not to live on a cruise ship,0.1363636364,Positive
rdUuZbf4A5E,Been there.  It's not easy... But it was great.,0.2916666667,Positive
rdUuZbf4A5E,Umm... that would make the commute to my job a little rough.,-0.14375,Negative
rdUuZbf4A5E,Ok. Im going to have a hard time driving to work to pay for all of this...,-0.2916666667,Negative
rdUuZbf4A5E,"What’s crazy is, once you read The Architect of Riches by Alexander Pierce you will realize how blinded you were when it comes to money. That book has some serious knowledge",-0.4666666667,Negative
rdUuZbf4A5E,I hate cruise ships,-0.8,Negative
rdUuZbf4A5E,30k without WI-FI,0,Neutral
rdUuZbf4A5E,Unironically cheaper than rent in NYC.,0,Neutral
rdUuZbf4A5E,Even if all he says is true. 30k devided by 12 is 2500. Still not cheap cheap.,0.1833333333,Positive
rdUuZbf4A5E,“No worries about rent”… except for the 30-50K a year,0,Neutral
rdUuZbf4A5E,It’s a floating Petri dish though. 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️,0,Neutral
rdUuZbf4A5E,You would need to sell or give away everything you own. Only keep enough to fit in your room.,0.25,Positive
rdUuZbf4A5E,"Yeah great idea, I'll just pay $5,000 a month for my living expenses?",0.8,Positive
rdUuZbf4A5E,What about your job ?,0,Neutral
rdUuZbf4A5E,How hasn't he reached 5M left,0,Neutral
rdUuZbf4A5E,How do u make ur money though. What about ownership? Stocks?,0,Neutral
rdUuZbf4A5E,"Plus, we can meet a lot of new people from all over the world 🌎",0.1363636364,Positive
rdUuZbf4A5E,Just don't go exploring and miss the ship when it leaves the port!,0,Neutral
rdUuZbf4A5E,You can live in a jungle for $0 a year,0.1363636364,Positive
rdUuZbf4A5E,"I don’t think you understand what the word free means. You just said $30,000 a year so that means you’re paying $30,000 a year so how on earth is that free?",0.4,Positive
rdUuZbf4A5E,"Live in a very small space  ,visit the same places over and over again",-0.06287878788,Negative
rdUuZbf4A5E,Storms and cyclone and etc 😆 🤣 😂,0,Neutral
rdUuZbf4A5E,You  don't have stable Internet etc. it's not as easy as people think,0.4333333333,Positive
rdUuZbf4A5E,Most people in America make 50k or less per year😂,0.1666666667,Positive
rdUuZbf4A5E,Damn so suite life on deck reference,0,Neutral
rdUuZbf4A5E,Im 19 and already in the application process trying to buy a house at 21 or 22 not a lot of people realize the benefits of working on a cruise ship,0,Neutral
rdUuZbf4A5E,That figure is a little low but doable if you did MSC or Norwegian. Princess or virgin would be much higher,0.015625,Neutral
rdUuZbf4A5E,If I had 50k to blow a year no way would it be on a cruise ship. I get the idea though.,0,Neutral
ZIVpSUgQSHY,"-Take your personal data back with Incogni! Use code GRAHAM at the link below and get 60% off an annual plan: https://incogni.com/graham
-Here is a link containing the source material for each piece of research cited. I do my best to make my videos as accurate as I can, and the additional resources should help anyone who wants to look into them further - enjoy! https://docs.google.com/spreadsheets/d/1YW4He7czV0L2hCSnTCXJp7MudXvsS5WN_xjeqAQqtlA/edit?usp=sharing",0.3,Positive
ZIVpSUgQSHY,"The government forces people to compute their own taxes and levies steep fines for errors, which is the primary reason I detest taxes. As a US citizen, I have no trouble paying taxes, but I find it odd that I must complete the paperwork when the government already has all the information I need.",0.2066666667,Positive
ZIVpSUgQSHY,He’s lying trump still hasn’t signed an executive order regarding taxes to the poor,-0.4,Negative
ZIVpSUgQSHY,""" email your senators REQUESTING Property taxes eliminated """,0,Neutral
ZIVpSUgQSHY,"Trumps tax cuts disproportionately cut taxes for wealthy individuals and large profitable corporations. While the corporate provisions of that bill were largely made permanent, the portions that affect middle-lower class workers were mostly temporary and are set to expire at the end of 2025.  Even IF he extends those, we STILL get less of a tax cut than the rich.  AND, he's even cutting taxes even more for corporations (all the way down to 12%) with the claim their massive profits will 'trickle down' to us middle-lower class workers.  LOL.  It's laughable.  Prepared to get screwed again by Trump.",0.1089852608,Positive
ZIVpSUgQSHY,"Bring back Brandon 
Bring back Brandon",0,Neutral
ZIVpSUgQSHY,Ok TDS,0.5,Positive
ZIVpSUgQSHY,"These thumbnail is propaganda, you're kamala voter",-0.1,Negative
ZIVpSUgQSHY,Saving 1b a day does not make a dent in 1.7t. Especially when the savings were taken down after investigators found out they were fraudulent reportings,-0.07777777778,Negative
ZIVpSUgQSHY,"So, first, on the tips... if anyone pays with a card, it is reported. I dont know about the rest of you, but i usually pay with a card. And i usually see most people paying with a card. So, the same will most likely be reported, and thats going to give them a tax break. Second, i know quite a few working in the service industry, and they make enough to pay taxes. ... and, the middle class, cutting ss helps the middle class. Thats the point. 
And the taxs cut on OT. I hope so!!!",-0.003846153846,Negative
ZIVpSUgQSHY,"These 2025 tax cut extensions... they remind me of the roaring twenties, right before the crash. Everyone thought the good times would last forever, but unsustainable debt always catches up. I remember reading about the economic policies that led to the Great Depression, and I see some unsettling parallels. We need to learn from history, not repeat it. Will we prioritize short-term political wins over long-term economic stability? It feels like we're ignoring the lessons of the past, and I fear we'll pay the price.",0.1735714286,Positive
ZIVpSUgQSHY,"Dude this guy is DESTROYING our country. I'd rather pay the F'ing taxes.... P.S. Your information is NOT accurate when compares to the insane ""DOGE"" claims posted to their website. You're contributing to the misinformation...",-0.4666666667,Negative
ZIVpSUgQSHY,"there's no way the guy convicted of felony fraud would ever lie again,  right?
 clickbait garbage.
you do your viewers a disservice.",0.2857142857,Positive
ZIVpSUgQSHY,"Also people that don’t have children, especially senior citizens should not have to pay school taxes. It’s ridiculous. All you’re doing is paying for the overhead for administration so they can retire comfortably for working a short period of time it’s ridiculous and when you’re older, you’re living on a fixed income that barely keeps you going",0.00625,Neutral
ZIVpSUgQSHY,"So much for his dog-whistle about deleting the IRS, altogether. 

ALL TAXES ARE THEFT...PERIOD!!!",0.390625,Positive
ZIVpSUgQSHY,"If.ppl tip with a credit card, wait staff have to pay taxes on those tips...paper trail. Why I tip in cash.",0,Neutral
ZIVpSUgQSHY,As a delivery driver 90% of my deliveries are electronic and my $9 tip goes on a card and its all on a server somewhere. Lol,0.8,Positive
ZIVpSUgQSHY,Dude said Elon saved millionaires already like he actually believed it and we supposed to listen to you financial advice lmao millionaire clown owned by billionaires again.,0.2,Positive
ZIVpSUgQSHY,I work in an industrial park. The majortity of the companies are 12 hours shifts. We get overtime every other week. This would be wonderful.,0.4375,Positive
ZIVpSUgQSHY,"The agency is, and has been reprehensible, for a number of years, beginning when a certain sect of people got involved.  I just found out they withheld 100% of my tips last year, without my even knowing it.  I had a rough year, suffering from COVID 2x, and also trying to study, and take advantage of an educational benefit my employer offered.   It seemed I wasn’t getting all of my pay.  It would show up as a certain amount, and then when l looked at it later, it would change.  But not by much.  I was too busy to take screen shots, doing 70+ hour weeks.  I just today realized what was happening.  They took 10% of my gross!  They began doing this in the mid-teens at another job and never stopped!  “You were ‘selected’…”, it said.  Yeah, “selected” to be ripped off 10% of my gross income for how many years?  And I never got to file it for a refund because it was never on any of my W2s.  Income that I could have used to make my life better, so I would not have had to resort to working second jobs and other things, buying lottery tickets, gambling (which this sect of people were highly involved in, in my state, a glaring conflict of interest) tribal loans, using credit cards, wearing myself out, just to keep a roof over my head and my kids!  There was nothing indicated on my W2s or 1099s until this year! My social security was several thousand over my gross.  It should be equal.  I am just PO’d.  What crooks! They need to be jailed! I hate them!",0.0518452381,Neutral
ZIVpSUgQSHY,Taxes are just a shell game.  Every President promises tax cuts while creating more taxes and government fees.,0.05,Neutral
ZIVpSUgQSHY,"There are and have NEVER been legal INCOME TAXES. Paying ""Income taxes"" is completely voluntary...and so stated.  The 1913 Monster of Jeckyl Island etc...was never ratified and all income taxes paid has been fraud upon the people.",0.15,Positive
ZIVpSUgQSHY,I love your videos!,0.625,Positive
ZIVpSUgQSHY,"“If Doge can successfully cut in government spending” 😂😂😂😂 so disappointed in the lack of depth and awareness in your reporting. Doge is illegally maiming- not strengthening our economy the “reductions” represent the income of hundreds of thousands of our neighbors, small businesses, farmers, and their communities. I suggest you talk to @robert reich @Luke Beasley or @David Packmann for a bit of perspective/ less rosy outlook. Long time follower / investor in you. Sad.",-0.2095238095,Negative
ZIVpSUgQSHY,"Honestly I feel like these tax cuts would make a huge difference in my life. I work as a chimney sweep and as such my work is somewhat seasonal with about 6 months of full time, 3 months of overtime, and 3 months of slow work or layoffs depending on the year. We also do get tips even though we make ok money as it's an HVAC adjacent industry and we do similar work.",0.2214285714,Positive
ZIVpSUgQSHY,We need all taxes 🛑,0,Neutral
ZIVpSUgQSHY,lol! Love the parent analogy,0.75,Positive
ZIVpSUgQSHY,"I wish you would have explained the background for capping the SALT tax at $10,000. 

1) The states with the highest taxes are blue Democrat states.  These states continued to raise taxes year over year. The state government received less push back from constituents because they could deduct this amount from their Federal taxes.  Citizens living in states with no (or lower) state income taxes (majority red Republican states) did not benefit from this Federal deduction. Why should citizens in states that are more efficient and manage their money better pay more in Federal taxes? Without a SALT cap, there is less incentive for states to manage state money better.
2) Persons with more expensive homes and bigger home loans get a bigger mortgage interest reduction which reduces Federal income taxes paid. Why should wealthier persons pay less in Federal taxes than those persons that make less.
3) In order to benefit from the mortgage interest deduction, you must have a mortgage. Who benefits from a mortgage? Banks and lenders. There is less benefit financially to paying off the mortgage and getting out of debt. Our economy is based on consumer spending and borrowing (versus manufacturing). Again wealthy banks and lenders benefit the most.",0.1140350877,Positive
ZIVpSUgQSHY,"Still looking for 11,780 votes don’t trust trump ,this isn’t going to happen. It’s not even included in their bill. LLC welfare for the rich? Salt to the wound , who has the sport’s team and tax breaks?Its called tariffs which low income and you pay for our jobs in the US",0.1875,Positive
ZIVpSUgQSHY,"I reached $70k today. Thank you for all the knowledge and insights you've shared with me over the past few months. I began this journey in November 2024. Financial education is essential for over 70% of the population, as only a few are truly literate in this area.
Thanks so much rhea Alejandro sophi",-0.03125,Negative
ZIVpSUgQSHY,We live under Trumps tax plan now,0.1363636364,Positive
ZIVpSUgQSHY,Wtf do you mean Graham? I know you’re a Trump supporter but trying to frame Trump’s tax cuts for the rich as good for the low and middle class is an all new low for you. Our taxes are going up under his plan. Yours are going down. Of course you love this plan.,0.07433080808,Neutral
ZIVpSUgQSHY,As a guy who gets a minimum of 12 hours of O/T a week I’ll be super happy when it’s not taxed,0.5666666667,Positive
ZIVpSUgQSHY,Video was a waste. None of this is included in the proposed budget.,-0.2,Negative
ZIVpSUgQSHY,"You mentioned that most people who receive tips currently do not report them to the IRS. I see a potential issue with this comment, as it may reflect practices from the past in the tipping industry. However, with the increasing use of cashless payment systems in our society, it has become much more challenging for individuals to avoid reporting tips to the IRS. While I don’t work in a job that receives tips, I am a big supporter of these tax breaks!",0.1785714286,Positive
ZIVpSUgQSHY,No tax on over time would be a big deal for me! My take home would increase by $8-10k a year! I would be able to save for a house!,0.3125,Positive
ZIVpSUgQSHY,You need understand overtime  federal law is after 40 hours of week in one week so please get your facts straight and stop being a mega person,0.2,Positive
ZIVpSUgQSHY,"These proposals in no way balance the tax burden. They are,essentially, a pipe dream and not worth the breath you are expending. In addition, there can be no substantial tax break for most people as the economy will collapse further which is happening right now.",0.1589285714,Positive
ZIVpSUgQSHY,Biggest tax cuts for the middle class in US history,0,Neutral
ZIVpSUgQSHY,Companies will start to stop overtime and wint ket that happen.,0,Neutral
ZIVpSUgQSHY,The hourly will be lowered by companies to thwart this by companies,0,Neutral
ZIVpSUgQSHY,Tax cuts for who? The rich? Reduced corporate tax cuts lol. Lets see.,0.3916666667,Positive
ZIVpSUgQSHY,Love the breakdown,0.5,Positive
ZIVpSUgQSHY,"Israel comes first
Israel will not allow this",0.25,Positive
ZIVpSUgQSHY,His tariffs are a major tax increase on Americans.,0.0625,Neutral
ZIVpSUgQSHY,"That carried interest loophole is crazy, imagine if everyone could change their wages to capital gains. That money was not even risked!",-0.75,Negative
ZIVpSUgQSHY,"In Vegas, the companies are taxing the tips from their workers.",0,Neutral
ZIVpSUgQSHY,Can't we reduce spending without cutting taxes to just balance the budget?! For god's sake can we just balance the budget?,-0.75,Negative
ZIVpSUgQSHY,I like your financial literacy. Everyone could use more financial advice 👍🏻,0.1666666667,Positive
ZIVpSUgQSHY,"As someone who works 55-65 hours a week the overtime tax cuts will be amazing to me, and a huge boost to my family’s quality of life.",0.5,Positive
cVGDPn6C_Ho,"-Get free life insurance quotes from America’s top insurers and start saving today with Policygenius: https://Policygenius.com/graham
-Here is a link containing the source material for each piece of research cited. I do my best to make my videos as accurate as I can, and the additional resources should help anyone who wants to look into them further - enjoy! https://docs.google.com/spreadsheets/d/1VEQYbpCCZVEuYhtW7YI2OBoDnaz6OkdXmmrcZSWRDGg/edit?usp=sharing",0.4285714286,Positive
cVGDPn6C_Ho,"I came across your channel through this video—case studies are incredibly valuable, and I'm eager to see more in the future! Building wealth involves establishing routines, like consistently setting aside funds at regular intervals for smart investments.",0.3107142857,Positive
cVGDPn6C_Ho,"Don’t fucking say this is about the people, this is about the rich elite not making as much profit and influence the people to go to war",-0.008333333333,Negative
cVGDPn6C_Ho,"Nobody has a crystal ball. You just keep buying regardless. The best portfolio holders are dead ones who didn’t sell. Also, all technical analysis is bullshit",0.2666666667,Positive
cVGDPn6C_Ho,"I think in places like some California cities, where the laws prevent things like multi-family dwellings, they wouldn't need any extra incentives. Just remove the restrictive laws and developers will build what is needed.",0,Neutral
cVGDPn6C_Ho,What’re your thoughts on XRP?,0,Neutral
cVGDPn6C_Ho,"Crashes create opportunities for those who are ready. I’ve seen people make a lot of money, even as much as $800,000, during tough times. A downturn always makes someone rich.",0.09652777778,Neutral
cVGDPn6C_Ho,"Refreshing to hear buying a home isn’t always the best move. We lost money on our 2022 home, sold in 2024, and now rent a nicer place for $1,000 less/month than our mortgage. Renting is the better short-term option for us.",0.6666666667,Positive
cVGDPn6C_Ho,"Old people are huge babies waiting for the stock market to wipe their butt.

Go make a company that helps a community and pays a decent wage to its employees.
I know its hard, but who's going to do it? Corporate america?
You were the guys.",0.075,Neutral
cVGDPn6C_Ho,"Graham, the bots preaching financial advice are really bad man...",-0.35,Negative
cVGDPn6C_Ho,"Hi Graham! Long time fan- your content inspired me to study personal finance, create my company/S-Corp so I could qualify to buy a second home here in Austin as a rental/investment, and finally start daily auto investing in ets.

Quick question- which bitcoin etf do you recommend? Also gold etf?

Thanks!",0.07619047619,Neutral
cVGDPn6C_Ho,"To net $2000- $2400 on a 700 sq ft home is crazyyy. I'm so glad I don't live in California. What is that rent $3,000-$4,000 per month?? Good moves though, Graham!",0.3778409091,Positive
cVGDPn6C_Ho,"Great content and I thank you for breaking it down!! Even in the current crypt0 dip, I'm happy I can smile back at my portfolio of $56,700 made from my weekly trade within a short period.💯💯💯",0.2367063492,Positive
cVGDPn6C_Ho,"I'm glad you made this video, I can recall when I was homeless and faced with so many difficult situations at a stage in my life until I got lucky to become what I am today. One thing I'd always be thankful for is the fact that I choose to start investing. $75000 biweekly isn't something I thought I could ever achieve",0.2083333333,Positive
cVGDPn6C_Ho,but you have to go back to the world wars... you are looking at decades of no world war,0,Neutral
cVGDPn6C_Ho,The whole point of wealth for me is freedom. My magic number in my mind is 5 million needed at 65 to not worry about anything. Am i better off investing a good portion of my income into stocks or real estate to achieve this goal?,0.42,Positive
cVGDPn6C_Ho,"I think investors should always put their cash to work, especially In 2025, we'll start to see more market diversification. I'm hoping to invest about $350k of my savings in stocks. Hope to make millions this 2025.",0.25,Positive
cVGDPn6C_Ho,"I'm really fascinated investing in stocks this 2025, but I haven’t put in a lot of money yet, despite seeing news of people making millions, because I’m always concerned about the risks involved. What are the best strategies for less risk and more gains?",0.3833333333,Positive
cVGDPn6C_Ho,"As an investment enthusiast, I often wonder how top-level investors are able to become millionaires through investing. I have a significant amount of capital to start with, but I'm unsure about the strategies and direction I should take to help me generate substantial profits like some people are this season.",0.4375,Positive
cVGDPn6C_Ho,"When Graham says he replies to comments, I assume he has a person to do that. Then I remember what a cheap ass he is. So maybe it really is him.",0.3,Positive
cVGDPn6C_Ho,"I'll just stop turning on the news and follow my mind instead. I planned on buying properties this year in LA due to their high value returns, but the fire spoilt that plan, I think I will go for stocks whether they crash or not, they tend to bounce back in the long term",-0.00375,Negative
cVGDPn6C_Ho,Stop making so much sense Graham! You're gonna piss people off! Logic has no place in the real estate industry!,0.28125,Positive
cVGDPn6C_Ho,Really great ideas on how to lower home prices. The govt needs to watch your video.,0.8,Positive
cVGDPn6C_Ho,"Trump bankrupted a casino and paid $160,000 for a prostitute. He's got zero financial skills.",0,Neutral
cVGDPn6C_Ho,Great suggestions especially on the taxes,0.4,Positive
cVGDPn6C_Ho,Good perspective on improvements in taxes that could be made in the real estate sector.,0.45,Positive
cVGDPn6C_Ho,12:24- this statement is naive and shows your age. Ever hear of Idaho? Look at the % of federal land.,-0.3,Negative
cVGDPn6C_Ho,testing if you actually reply :),0.25,Positive
cVGDPn6C_Ho,"Your channel is a perfect example of the death internet theory, there are almost no humans here.",1,Positive
cVGDPn6C_Ho,Graham looking like he just came from a street fight.,0,Neutral
cVGDPn6C_Ho,China isn’t attacking anything.  They’re DIVING IN.,0,Neutral
cVGDPn6C_Ho,Please make a video about what the CFPB shutdown means for investors,0,Neutral
cVGDPn6C_Ho,"$332k just sitting in my emergency fund, and now I’m here like, ‘Time to make it rain!’ 😂 Seriously though, great step-by-step guide! I’ve been itching to dive into stocks but honestly, need a boost to make sure I'm not just throwing cash into the fire. Any tips to help me not mess this up right out the gate?",0.3566468254,Positive
cVGDPn6C_Ho,Oh my god u have so many bots in the comment section !,0.625,Positive
cVGDPn6C_Ho,"I just sold a property in Portland and I'm thinking to put the cash in stocks, I know everyone is saying its ripe enough, but Is this a good time to buy stocks? How long until a full recovery? How are other people in the same market raking in over $450k gains within months, I'm really just confused at this point.",0.084375,Neutral
cVGDPn6C_Ho,"Amazing video, A friend of mine referred me to a financial adviser sometime ago and we got to talking about investment and money. I started investing with $150k and in the first 2 months, my portfolio was reading $274,800. Crazy right!, I decided to reinvest my profit and get more interesting. For over a year we have been working together making consistent profit just bought my second home 2 weeks ago and care for my family.",0.2063492063,Positive
cVGDPn6C_Ho,"After reading Invisible Laws of Prosperity by Oliver Pierce, it’s so clear why many people struggle with money, it’s all about things you don’t normally hear about. Anyone else read it?",0.25,Positive
cVGDPn6C_Ho,"I think investors should always put their cash to work, especially In 2025, we'll start to see more market diversification. I'm hoping to invest about $350k of my savings in stocks against next year. Hope to make millions before the end of the year.,..",0.1666666667,Positive
cVGDPn6C_Ho,"Hey, so all the generic financial advisor comments are bots basically ya? New to stock space and noticing the same cookie cutter 2 person ‘convo’ that always ends up with ‘oh wow I looked them up. Very impressive’ lollll",0.2060606061,Positive
cVGDPn6C_Ho,these bots got creative in the comments,0.5,Positive
cVGDPn6C_Ho,Buy stocks on the Trump/Musl screwups. There will be lots of buying opportunities unto the recession starts anyway.,0,Neutral
cVGDPn6C_Ho,The commodities market is how you get rich in a high tariff environment the tariffs drive up the price while the demand stays the same! Just look at what coffee futures are doing right now!,0.2230357143,Positive
cVGDPn6C_Ho,"To be honest, I wasted a lot of time thinking I needed to ""get good first"" before making it official. But the truth is, you don’t need years of experience to start, having an LLC actually makes you look more professional right away. I was surprised how easy and cheap it was. If anyone’s ready to take the step, I used Nexalic. Just my two cents, hope it helps.",0.2807539683,Positive
cVGDPn6C_Ho,"Lots of talk of the market being inflated.  Do u think there will be a recession or downturn anytime soon?  I recently came into a sum of money. I bought a house and paid off half of it.  The rest is neutrally geared and just ticks away in the background. I barely even think about it.  I still have around 400K cash though and would love to turn that into as much as possible of course but I’m uncertain about my next steps… Do u think now is a good time to invest in stocks, or should I wait for a more favourable opportunity?!",0.2135416667,Positive
cVGDPn6C_Ho,The ability to move a loan from one property to another already has existed for at least several decades.   Check out the substitution (or transfer) of collateral verbiage.,-0.15,Negative
cVGDPn6C_Ho,"$332k just sitting in my emergency fund, and now I’m here like, ‘Time to make it rain!’ Seriously though, great step-by-step guide! I’ve been itching to dive into stocks but honestly, need a boost to make sure I'm not just throwing cash into the fire. Any tips to help me not mess this up right out the gate?",0.3566468254,Positive
cVGDPn6C_Ho,"Exploring U.S. stock trading from Australia changed how I view investing. With a 30% surge, I gained about $50,000, But, it also revealed the complexity of its market factors. it demands skill and strategy",0,Neutral
cVGDPn6C_Ho,Bro can I use the insurance footage you made in here? Or can you make me a video just like this ad?,0,Neutral
cVGDPn6C_Ho,I dawned on my not to long ago that liquor prices haven't gone up in price in about 10 years because it's an American made product.,-0.025,Negative
cVGDPn6C_Ho,"Kohl’s is trading at just $11.62/share, with about 111.32M shares giving a ~$1.29B market cap. Yet it owns 410 stores valued around $8B—roughly $71.83/share in real estate value alone. That huge gap suggests the market is pricing in roughly $60/share in expected operating losses. With new CEO Ashley Buchanan (ex-Michaels/Walmart) known for turning businesses around, this could be one of the biggest hidden value opportunities in retail if the turnaround materializes.",0.06161616162,Neutral
i5-A_q8Abmc,"If it's that stressful, can you just... Not do it? Like how much do you need?,",0.2,Positive
i5-A_q8Abmc,I will never buy her coffee,0,Neutral
i5-A_q8Abmc,I like her coffee and I don't follow her,0,Neutral
i5-A_q8Abmc,I still don’t know who she is and why she’s famous other than the Jack Harlow interview.,0.1875,Positive
i5-A_q8Abmc,"its a waste of money , people are finally starting to wake up and stopping to listen to what influencers are telling them to buy",-0.1,Negative
i5-A_q8Abmc,I mean influencers try to make their brands into huge companies which is dumb for so many reasons so no surprise,0.053125,Neutral
i5-A_q8Abmc,"I mean, without me in the picture when the brand is literally your name is wild 😂😂",-0.10625,Negative
i5-A_q8Abmc,"The canned coffee was at Walmart for awhile and every flavor was really bad. Flat, bland and bitter flavors. Didn't know it was Emma and couldn't believe that it was even on store shelves.",-0.2479166667,Negative
i5-A_q8Abmc,"Here is the problem with all those Influencers and food products. They never worked in the industry, they never studied the market, they are purely marketing tools without any knowledge of the products they create. With that in mind, why do they think they can go into a saturated market as absolut beginners in the field and gain success? The audacity of em to be SUPRISED at the failed businesses is what annoys me more than anything.",0.1285714286,Positive
i5-A_q8Abmc,"Prime and mr beast make hundreds of millions, what are you talking about cut throat",0,Neutral
i5-A_q8Abmc,Why are you surprised? Chamberlain does not have a huge following compared to Starbucks.,0.1666666667,Positive
i5-A_q8Abmc,I have no clue who she is,0,Neutral
i5-A_q8Abmc,"she need to sell instant coffee , along with coffee beans .",0,Neutral
i5-A_q8Abmc,Nobody needs that Coffee,0,Neutral
i5-A_q8Abmc,I bought it at the store it honestly tastes HORRIBLE and has a really bad fake Can taste idk how to explain it,-0.4,Negative
i5-A_q8Abmc,"There was only one as far as I can tell, flavor of Starbucks that is made with oatmilk. I like that she's got at least more than one flavor with oatmilk.",0.075,Neutral
i5-A_q8Abmc,Did anyone else think Chamberlain was Timoethee chalamet😂,0,Neutral
